Date;Time;Location;Operator;Starting point;Route;Type;Aboard;Fatalities;Summary;Loc_Latitude;Loc_Longitude;Start_Latitude;Start_Longitude;Temp_Max;Temp_Min;Precipitation;Wind_Max;Cloud_Cover;Pressure;General_Conditions
1954-12-29;;Near Moscow, Russia;Aeroflot;;;;45;45;;55,625578;37,6063916;;;-6,6;-13,2;2,5;16,2;85;993,9;"Snow; Rain; Overcast"
1954-12-31;;Irkutsk, Russia;Aeroflot;Peking ;Peking -  Irkutsk - Cyprus;Ilyushin 14;17;17;Crashed during takeoff.;52,2891225;104,279829;40,190632;116,412144;-25,8;-33;0;6,3;99;990,3;"Fog; Overcast"
1955-11-01;21:00:00;Off Skellings, Ireland;Military -Royal Air Force;;;Avro Shackleton M-2 / Avro Shakleton M-2;18;18;Disappeared while on a training mission. Possibility, the two planes collided in midair.;52,865196;-7,9794599;;;10,7;3,1;0;25,7;80;990,2;Overcast
1955-12-01;09:05:00;Greater Cincinnati Airport, Covington, Kentucky;Trans World Airlines / Castleton Inc.;Cincinnati ;Cincinnati - Cleveland;Martin 202A / DC-3;15;15;Midair collision at 700-900 feet. The DC-3 entered the airport's control space without clearance or communication with the tower. Thirteen killed on the Martin, two crew on the DC-3.;39,0499064;-84,6651575;39,1014537;-84,5124602;1,9;-7,4;0,1;10,9;92;999,4;"Snow; Fog; Rain; Overcast"
1955-01-19;16:25:00;Des Moines, Iowa;United Air Lines;Newark ;Newark - Des Moines - Lincoln;Convair CV-340;39;0;Almost complete loss of elevator control and severe vibration was experienced shortly after taking off from Des Moines. The plane when into a steep climb and almost stalled but the captain applied full power and went into a steep dive. The captain then reduced power and headed for open country where the aircraft safely made an emergency wheels up  landing in a corn field.  A series of omissions made by maintenance personnel during a scheduled inspection which resulted in the release of the aircraft in an unairworthy condition and an almost complete loss of elevator control during flight.;41,5868654;-93,6249494;40,735657;-74,1723667;-4,8;-12,9;0,3;15,6;22;999,8;"Snow; Rain; Partly Cloudy"
1955-01-31;;Lapadrera, Colombia;Interamericana de Aviacion;;;Consolidated PBY-5 Catalina;5;5;Crashed into the Caqueta river while landing.;4,099917;-72,9088133;;;34,5;22,4;0;15,1;56;984,2;Mostly Cloudy
1955-02-02;03:50:00;Nagpur, India;Indian Airlines;Nagpur ;Nagpur - Delhi;Douglas DC-3;10;10;Crashed into a field shortly after takeoff. The aircraft crashed as a result of slipping into the ground in the course of a poorly executed steep turn to port, carried out at night at a low altitude.;21,1498134;79,0820556;21,1498134;79,0820556;31;16,7;0;9,5;70;973,2;Mostly Cloudy
1955-05-02;10:04:00;Near Calabar, Nigeria;West African Airways;Enugu ;Enugu - Calabar;Bristol 170 Freighter 21E;13;13;Crashed shortly after taking off after a wing failed. A design flaw in the wing led to fatigue cracks and wing failure.;4,9795999;8,3373597;6,4496519;7,5136856;29,7;23;5,5;9,4;97;1003,6;"Rain; Overcast"
1955-02-13;18:53:00;Rome, Italy;Sabena;Brussels ;Brussels - Rome;Douglas DC-6;29;29;Crashed into a mountain while on approach. Navigational error due to failure to use radio equipment.;41,8933203;12,4829321;50,8465573;4,351697;12,4;6,3;4,3;15,2;93;1003,5;"Rain; Overcast"
1955-02-19;07:31:00;Albuquerque, New Mexico;Trans World Airlines;Albuquerque ;Albuquerque - Sante Fe;Martin 404;16;16;After taking off from Albuquerque, the aircraft flew a path directly towards Sandia Mountain and crashed into it.  While initially blaming the pilots of intentionally flying the plane into the mountain, five years later, the CAB changed the probable cause to 'deviation from course for reasons unknown' and admitted there may have been a problem with the flux gauge compass.;35,0841034;-106,650985;35,0841034;-106,650985;9,5;-8;0;34,5;48;841;"Windy; Partly Cloudy"
1955-02-23;09:20:00;Salisbury,  Zimbabwe;Central African Airways;Salisbury ;Salisbury - Lusaka;Douglas DC-3;26;1;The pilot began taking off and retracted the landing gear when smoke was observed in the cockpit. He attempted to belly land the plane. The propellers separated and penetrated the fuselage killing the fight engineer. The presence of smoke in the flight crew compartment in sufficient quantity to make the captain apprehensive of fire and to cause him to land the aircraft immediately with the landing gear retracted. A fractured rubber hose on the port engine connecting the rocker box of one of the lower cylinders to the collector box caused smoke to enter the wheel well and into the crew compartment.;-17,831773;31,045686;51,0690613;-1,7954134;23,9;17,2;14,2;14,5;98;853,8;"Heavy Rain; Overcast"
1955-06-03;;Vitoria da Conquista, Brazil;REAL;;;Douglas DC-3;21;5;After an aborted landing attempt due to a unlocked landing gear, the plane made a left turn, hit a pole, crashed and burned. Pilot error. Improper use of the throttles by the crew following the go-around. Failure of the landing gear locking mechanism.;-14,8567487;-40,8414804;;;23,8;15,1;0,1;13,1;86;919,5;"Fog; Rain; Overcast"
1955-08-03;;Mascota, Mexico;Mexicana;Puerto Vallarta ;Puerto Vallarta - Guadalajara;Douglas DC-3;26;26;Crashed in a hilly region between Talpa and Mascota.;20,5533013;-104,7633816;20,6407176;-105,220306;24,1;15,4;8,9;4,8;72;870,7;"Rain; Mostly Cloudy"
1955-09-03;;Trujillo, Colombia;AVIANCA;Condoto ;Condoto - Cali;Douglas C-47A;8;8;The cargo plane crashed with a gold and platinum shipment aboard. Wreckage found one month later.;4,2123039;-76,3188928;5,09568;-76,5114837;21,4;14;4,7;8,1;99;871,6;"Rain; Overcast"
1955-03-20;22:36:00;Springfield, Mississippi;American Airlines;Newark ;Newark - Chicago - St. Louis - Springfield - Tulsa;Convair CV-240-0;35;13;The plane crashed 1.25 miles short of the runway while attempting to land. Crew's inattention to flight instruments during approach. Pilot sensory illusion which gave a  false impression of the aircraft's altitude.;34,1996323;-90,730359;40,735657;-74,1723667;24,5;13;2,2;24,3;100;1006;"Rain; Overcast"
1955-03-22;02:00:00;Oahu, Hawaii;Military - U.S. Navy;;;Douglas R6D-1 (C-118B);66;66;The aircraft returned to Hickam Airfield because of inoperative high-frequency radio transmitters. As the plane was descending to land, it crashed into Pali Kea peak, 15 miles northwest of Honolulu. Navigational error by the crew brought the plane 8 miles north of its intended position.;21,4834365;-158,0364837;;;21,4;19,3;18,1;22,4;100;983,1;"Heavy Rain; Overcast"
1955-03-26;11:12:00;Off the Oregon coast;Pan American World Airways;Portland ;Portland - Honolulu;Boeing 377 Stratocruiser 10-26;23;4;The plane ditched 35 miles off the Oregon coast after the No. 3 engine and propeller broke away causing severe control difficulties. The plane sank after 20 minutes. Loss of control and inability to maintain altitude following failure of the No. 3 propeller which resulted in wrenching free the No. 3 power  package. The aircraft was named 'Clipper United States.';44,1977464;-124,1130065;45,5202471;-122,674194;15,1;5,6;0;21,3;79;1022,2;Mostly Cloudy
1955-02-04;;Off Pensacola, Florida;Aaxico Airlines;Mobile, AL ;Mobile, AL - Macon, GA;Curtiss C-46A;2;2;The cargo plane flew into a thunderstorm and crashed into the sea while en route.;30,421309;-87,2169149;30,6913462;-88,0437509;15,4;9,6;0;27,7;76;1023,4;Mostly Cloudy
1955-04-04;15:55:00;Islip, New York;United Air Lines;Training;Training;Douglas DC-6;3;3;Suddenly dove into the ground. Unintentional movement of no.4 throttle into the reverse range just before breaking ground, with the other three engines operating at high power output, which resulted in the aircraft very quickly becoming uncontrollable once airborne.;40,7300685;-73,2107266;30,2029768;-81,7451249;11,4;1,5;13,6;32,8;85;1012;"Heavy Rain; Windy; Overcast"
1955-11-04;17:30:00;Off Great Natuna Island, Sarawak;Air India;Hong Kong ;Hong Kong - Jakarta;Lockheed 749A Constellation;19;19;An explosion occurred at 18,000 feet while over the China Sea. A resulting fire which started on the starboard wing soon spread and eventually led to total hydrauliand electrical failure. Smoke filled the cockpit and the plane crashed. An act of political terrorism.  An aircraft worker placed an incendiary device in the starboard wheel well.;3,9305166;108,1901503;22,350627;114,1849161;27,8;24,4;15,9;9,5;100;1004;"Heavy Rain; Overcast"
1955-04-18;;Kupe Mountains, Cameroons;Union des Transportes Aeriens;Yaounde ;Yaounde - Douala;de Havilland DH-114 Heron 1B;14;12;Hit Mt. Kilmanjaro while en route. Wreckage found after 10 months.;51,409898;-2,502867;3,8689867;11,5213344;13,1;2,6;0;15;27;1030;Partly Cloudy
1955-05-18;11:56:00;Mt. Kilimanjaro, Kenya;East African Airways;Dar;Dar-es-Salaam - Nairobi;Douglas DC-3;20;20;Crashed after reporting being over Jipe Lake on the slopes of Mt. Kilimanjaro. Failure to follow prescribed route and procedures.;-1,1670779;36,9348291;-6,8741937;39,207524;22,7;12,1;0;13,1;75;850,5;Mostly Cloudy
1955-05-21;;Off Barcelona, Venezuela;Linea Aeropostal Venezolana;;;Douglas C-47-DL;13;4;Ditched into the sea.;10,1325951;-64,6819583;;;30,3;23,9;0,9;17,8;37;1011,1;"Rain; Partly Cloudy"
1955-05-26;14:30:00;Edmonton, Alberta, Canada;Associated Airways;;;Avro 685 York C-1;2;2;The attempt of the pilot to takeoff under the prevailing unfavorable conditions. As a result, the aircraft hit an obstacle in line with and off the end of the runway.;53,5462055;-113,491241;;;18,3;3,6;0;11;41;923,8;Partly Cloudy
1955-03-06;;Fort Lamy, Cameroon;Union Aéromaritime de Transport;Douala ;Douala - Fort Lamy;Douglas C-54A;3;3;The cargo plane crashed while attempting to land.;12,1191543;15,0502758;4,0429389;9,7062018;38;20,4;0;11,8;62;972,3;Mostly Cloudy
1955-06-16;01:15:00;Near Asuncion, Paraguay;Panair do Brasil;Sao Paulo ;Sao Paulo - Asuncion;Lockheed 049-46-21 Constellation;24;16;Crashed on final approach. Pilot fatigue. The pilot did not follow the recommended procedure for instrument final approach and he descended below the height prescribed in the final approach chart.;-25,2800459;-57,6343814;-23,5506507;-46,6333824;24,7;19,3;36,3;22,6;99;1001,4;"Heavy Rain; Overcast"
1955-06-18;;Leon, Mexico;Tigres Voladores;;;Curtiss C-46;18;18;Lost an engine on takeoff and crashed into trees and caught fire.;21,121965;-101,6829766;;;28,7;13,7;0,1;9,8;35;824,8;"Rain; Partly Cloudy"
1955-07-14;;Oaxaca, Mexico;Lineas Areas Unidas;Acapulco ;Acapulco - Oaxaca;Douglas DC-2-243;22;22;Crashed in a mountainous area in the Zimathan district while en route.;17;-96,5;16,8680495;-99,8940182;19,9;15,8;23,1;6,8;99;840,4;"Heavy Rain; Overcast"
1955-07-17;06:24:00;Chicago, Illinois;Braniff Airlines;Kansas City, MO ;Kansas City, MO - Chicago;Convair CV-340-32;43;22;While on instrument approach, the aircraft hit a sign and crashed through the airport boundry fence.  Momentary disorientation caused by the loss of visual reference during the final visual phase of the approach resulting in an increased rate of descent at an altitude too low to effect recovery.;41,8755616;-87,6244212;39,100105;-94,5781416;26,2;21,4;1,7;11,2;33;991,3;"Rain; Partly Cloudy"
1955-07-27;07:40:00;Near Petrich, Bulgaria;El Al;Wien ;Wien - Tel Aviv;Lockheed 049 Constellation;58;58;On a flight from London, England to Tel Aviv, the aircraft drifted over Bulgarian airspace and was shot down by Bulgarian jet fighters. A navigational error that probably originated with an incorrect radio compass indication due to the effects of thunderstorm activity in the area.;41,3952948;23,2067832;48,2083537;16,3725042;31,5;21,8;0,2;12,6;18;982,9;"Rain; Clear"
1955-04-08;12:23:00;Fort Leonard Wood, Missouri;American Airlines;Springfield, IL ;Springfield, IL - St. Louis, MO;Convair CV-240-0;30;30;The aircraft attempted an emergency landing at a military airstrip after fire broke out in the No. 2 engine. The right wing separated from the aircraft and crashed 1.5 miles from the runway. Installation of an unairworthy cylinder in the No. 2 engine which resulted in an uncontrollable fire and loss of the right wing.;37,70114;-92,1693303;39,7990175;-89,6439575;17,5;1,4;0;9,7;0;982,9;Clear
1955-06-08;;Near Voronezh, Russia;Aeroflot;Starllingrad ;Starllingrad - Moscow.;;25;25;Crashed en route.;51,6605982;39,2005858;;;22,7;12,2;0,1;15,9;12;992,9;"Rain; Clear"
1955-11-08;14:20:00;Near Edelweiler, West Germany;Military - U.S. Air Force / Military - U.S. Air Force;;;Fairchild C119G / Fairchild C119G;66;66;Participating in a U.S. military exercise, the two planes collided in midair while in formation after one of the planes pulled out of formation because of engine trouble. The accident occurred at an altitude of 4,000 feet.  Forty-six aboard 7841 and 20 aboard 3222 were killed.;48,5376642;8,5424723;;;16,7;6;1;7,9;84;938,6;"Rain; Overcast"
1955-08-26;;Caparao Mountain, Brazil;Cruzeiro;Rio de Janeiro ;Rio de Janeiro - Caravelas;Douglas DC-3;13;13;Hit Caparao Mountain while en route, 1 hour after taking off.  Failure to follow flight plan.;-10,3333333;-53,2;-22,9110137;-43,2093727;38,4;22,2;0;8,7;9;974,9;Clear
1955-08-30;;Simra, Nepal;Kalinga Airlines;;;Douglas C-47A;3;2;The cargo plane lifted off too early, stalled and crashed. The pilot tried to avoid a person on the runway.;27,1604122;84,9765794;;;31,3;24,9;5;20,3;54;986,6;"Rain; Mostly Cloudy"
1955-02-09;;Meikitila, Myanmar;Union of Burma Airways;Meiktila ;Meiktila - Lanywa;Douglas DC-3;9;9;Flew into Mount Popa.;17,1750495;95,9999652;20,8814233;95,8619463;33,4;15,8;0;9,2;40;1005,1;Partly Cloudy
1955-08-09;;Burbank, California;Currey Air Transport;Burbank ;Burbank - Oakland;Douglas DC-3;33;3;The plane returned after failure of the No. 2 engine, stalled and crashed 200 yards short of the runway  into parked aircraft and a hanger.  The captain's commitment to a landing without radio or visual confirmation of his runway alignment following engine failure immediately after takeoff.;34,1812089;-118,307201;34,1812089;-118,307201;32;17,9;0;15,7;0;990,3;Clear
1955-10-09;;Sombolabo, French Equitorial Africa;Societe France Hydro;LaLérè ;LaLérè - Douala;Latecoere 631;16;16;Crashed into the Cameroon mountains after the wing separated due to severe turbulence.;11,5024338;17,7578122;47,3694019;8,5205252;28,9;21,3;6,5;13,6;72;968,7;"Rain; Mostly Cloudy"
1955-09-17;;Near Thorhild, Canada;PacifiWestern Airlines;Edmonton, AB ;Edmonton, AB - Yellowknife, NT;Bristol 170 Freighter 31;6;2;For reasons undetermined, the right engine failed and as a result of being overloaded, the aircraft did not maintain altitude on one engine and struck the ground with the right wingtip. A possible contributing factor was the failure of the co-pilot's vacuum-driven gyro instruments, without his knowledge.;54,2507824;-113,0570669;53,5462055;-113,491241;9,4;5,7;11;26;99;926,5;"Heavy Rain; Overcast"
1955-09-21;22:23:00;Idris, Libya;British Overseas Airways;Rome ;Rome - Tripoli;Canadair C-4;47;15;Crash landed in a sandstorm on the fourth landing attempt.  The plane came in too low, struck a line of trees and crashed 1,200 yards short of the runway.  Pilot error.  In an error in judgement, the captain who allowed his desire to keep the runway lights in view failed to make adequate reference to his flight instruments.;30,7546928;20,2263492;41,8933203;12,4829321;27,2;17,5;0;22,5;15;1016,8;Clear
1955-09-24;06:41:00;PacifiOcean;Flying Tiger Line;Wake Island ;Wake Island - Honolulu;Douglas C-54A;5;3;The cargo plane lost 3 engines and ditched into the PacifiOcean. The loss of power in three engines due to incorrect fuel system management and faulty restarting methods which resulted in the ditching of the aircraft.;;;19,2969291;166,6255924;;;;;;;Unknown
1955-02-10;;Pico Oiriruma-Vinac, Peru;Faucett;Lima ;Lima - Cuzco;Douglas C54A;35;19;Crashed in adjacent mountains while attempting an emergency landing following an engine fire.;-6,8699697;-75,0458515;-12,0459808;-77,0305912;26,4;22,7;22,6;8,5;100;992,3;"Heavy Rain; Overcast"
1955-06-10;07:26:00;Near Centennial, Wyoming;United Air Lines;Denver ;Denver - Salt Lake City - San Francisco;Douglas DC-4;66;66;The aircraft crashed into cloud covered Medicine Bow Peak while en route. The plane failed to clear the 12,013 ft. peak by 75 feet. The pilot deviated from course for reasons unknown.  Possible incapacitation of crew by carbon monoxide emanating from a faulty cabin heater, though never proven.;41,2936505;-106,1186854;39,7392364;-104,984862;10,2;1,5;5,1;23,7;83;765,1;"Rain; Overcast"
1955-10-10;16:40:00;Near Wien, Austria;JAT Yugoslav Airlines;Beograd ;Beograd - Wien;Convair CV-340-58;29;7;Crashed into Kahlenberg Hill while on approach to Wien.  The aircraft flew for a longer time on the outbound track and descended below the prescribed minimum altitutde. Pilot error.;48,2083537;16,3725042;44,8153318;20,4456588;14,6;10,3;3,9;11,8;100;1000,6;"Rain; Overcast"
1955-01-11;19:03:00;Longmont, Colorado;United Air Lines;Denver ;Denver - Portland;Douglas DC-6B;44;44;The aircraft crashed 11 minutes after taking off from Denver Stapleton Airport, 8 miles east of Longmont.  Detonation of a dynamite bomb in the No. 4 cargo hold, placed by John (Jack) Gilbert Graham in his mother's luggage in order to collect $37,500 in insurance.  A delayed flight caused the bomb to detonate over flat land rather than the mountains as planned.  Graham never showed any remorse for his actions and refused to file any appeals. He was executed for the crime on 1/11/56.;40,1672117;-105,101928;39,7392364;-104,984862;1,5;-14,5;0;8,8;27;835,5;Partly Cloudy
1955-11-17;23:59:00;Seattle, Washingon;Peninsular;Seattle ;Seattle - Newark;Douglas C-54;74;28;Crashed on takeoff. In-flight prop failure.  Maintenance error.  The excessively high drag resulting from the improperly indexed propeller blades and inability to feather.;47,6038321;-122,330062;47,6038321;-122,330062;0,4;-5,4;0,4;15;81;1007;"Snow; Rain; Overcast"
1955-11-17;;Near Las Vegas, Nevada;Military - U.S. Air Force;;;Douglas MC-54M;14;14;Crashed into the  peak of Mount Charleston 30 miles WNW of Las Vegas.;36,1674263;-115,1484131;;;11,1;4,5;2,7;13,3;92;937,5;"Rain; Overcast"
1955-11-20;17:00:00;Iwo Jima, Japan;Military - US Air Force;;;Douglas C124-DL Globemaster II;11;10;The military transport crashed seconds after taking off from Central Airport in Iwo Jima.;24,78033;141,3205867;;;25,6;24,4;0,4;33,5;32;1000,2;"Rain; Windy; Partly Cloudy"
1955-11-30;22:00:00;Near Ballico, California;Military - U.S. Air Force;;;Boeing RB-52B;10;10;The aircraft crashed into a wooded area in 5 degree nose-down attitude.  Abnormal nose-down trim condition which could not be corrected due to an unknown malfunction.;37,4522281;-120,7018434;;;16,1;5;0;8,4;66;1011,3;Mostly Cloudy
1955-01-12;02:00:00;Belem, Brazil;Cruzeiro;;;Douglas DC-3;6;6;Shortly after taking off, the No.1 engine lost power. The crew shut off the hydraulipump which caused the landing gear to stop retracting halfway. The resulting drag, caused the aircraft to lose altitude. The left wing struck a tree and the plane crashed and burned. Failure of the front bearing of the propeller shaft leading to disconnection of the reduction gear and left propeller and causing a sudden failure of the left engine.;-1,45056;-48,4682453;;;29,9;25,1;3,9;16,1;47;1008,6;"Rain; Partly Cloudy"
1955-12-17;20:17:00;Hollywood, South Carolina;Riddle Airlines;;;Curtiss C-46A;2;2;Cargo plane. An in-flight structural failure resulting from a violent pitch-down induced by the erratiaction of nonconforming elevator tab controls.;32,7343442;-80,2417651;;;11,5;-0,4;0;10,8;32;1023,9;Partly Cloudy
1955-12-19;;Sao Paulo, Brazil;Cruzeiro Do Sud;Sao Paulo ;Sao Paulo - Belem;Douglas DC-3;26;26;Crashed on takeoff.;-23,5506507;-46,6333824;-23,5506507;-46,6333824;25,2;16,9;5,2;16,5;86;922,9;"Rain; Overcast"
1955-12-21;03:43:00;Jacksonville, Florida;Eastern Air Lines;Miami ;Miami - Jacksonville;Lockheed 749C-79-12 Constellation;17;17;The plane crashed while on approach and during an attempted go-around.  The crew allowed the aircraft to deviate to the left of course and descent below the glide path for reasons unknown.  The crew encountered local fog and restricted visibility during the final approach of an ILS approach and missed approach procedure came too late to prevent the aircraft from descending into the ground.;30,3321838;-81,655651;25,7741566;-80,1935973;17,3;9,7;0;9,6;43;1021,3;Partly Cloudy
1956-12-01;;Frederick Henry Bay,  Australia;Ansett ANA;;;Douglas C-47;2;1;Flew into the water upon approach. The pilot relied on inadequate external visual reference for determining the altitude and paid insufficient attention to the instruments. The irregular approach procedure carried out by the pilot in command deprived him of the opportunity to monitor the safe approach to the aerodrome through the correlation of time, height and position.;-42,91702;147,60205;;;18,1;7,3;0,1;23,2;93;1008,9;"Rain; Overcast"
1956-01-17;00:52:00;Oreway, Canada;Quebecair;Knob Lake ;Knob Lake - Oreway;Douglas DC-3;18;4;Loss of the No. 2 engine necessitated a forced crash landing near a railway station.  Failure to maintain height at night due to the loss of the starboard engine in icing conditions.  The aircraft was also overloaded.;52,5684809;-65,8779818;-60,6952607;-45,6112273;-11,2;-13,9;12,1;25,6;100;947,2;"Snow; Heavy Rain; Overcast"
1956-01-18;;Torysa, Czechoslovakia;Ceskoslovenske Aerolinie;Bratislava ;Bratislava - Kosice;Douglas DC-3;26;22;Crashed in the Tatra mountains while en route.;49,0674308;21,1176918;48,1516988;17,1093063;4,1;-9,1;2,2;15,4;92;969,2;"Snow; Rain; Overcast"
1956-01-28;;Lyon, France;Air France;;;Douglas C-47;3;3;The cargo plane was on approach when it crashed.;45,7578137;4,8320114;;;7,2;3,1;0;11,2;81;1003,9;Overcast
1956-02-13;;Frobisher Bay, Canada;Maritime Central Airways;;;Bristol 170 Freighter 31;2;2;Loss of control due to improperly secured heavy cargo breaking loose and sliding to the rear of the aircraft during takeoff.;63,7492738;-68,5213763;;;-25,1;-34,8;0;11,7;68;1032,1;Mostly Cloudy
1956-02-14;;Near Fort Chimo, Quebec, Canada;Spartan Air Services;;;Douglas C-47-DL;3;2;Crashed on a ferrying flight. Soldier of fortune Harold (Whitey) Dahl killed.;58,1066864;-68,4038778;;;-12,9;-25,2;1;16,3;71;1019,8;"Snow; Rain; Mostly Cloudy"
1956-02-17;13:45:00;Near Niles, California;Military - U.S. Marine Corps;El Toro MAS ;El Toro MAS - Alameda NAS;Douglas R5D2;40;40;Crashed into Sunol Ridge after circling for half-an-hour while attempting to land at Alameda Naval Air Station.  Non adherence of the crew to the holding pattern and departure from the radio beacon and descent in a unprescribed manner.;37,5781419;-121,9804698;39,9289238;-0,7717818;10,6;1,5;1,1;27,2;33;1015,3;"Rain; Partly Cloudy"
1956-02-18;13:23:00;Near Zurrieg, Malta;Scottish Airlines;Malta ;Malta - London;Avro 685 York C-1;50;50;The aircraft took off from Luqua Airport in Malta bound for England when smoke was seen coming from the left engine.  Shortly thereafter it banked to the left and plunged almost vertically into cliffs.  Engine failure due to cracks in the boost enrichment capsule and the failure of the captain to stop the leftward swing of the aircraft using the rudder. Failure to correct the nose high attitude and failure to feather the No. 1 engine.;35,8885993;14,4476911;35,8885993;14,4476911;14,7;11,3;7,9;45,9;40;991,9;"Rain; Windy; Partly Cloudy"
1956-02-20;02:40:00;Near Cairo, Egypt;Transport Aerien Intercontinentaux (France);Saigon ;Saigon - Paris;Douglas DC-6B;64;52;The flight crashed while on approach 18 miles SE of Cairo.  Pilot's inexperience in ILS approaches.  Improper approach.  Crew error. Crew fatigue.;30,0443879;31,2357257;10,7755254;106,7021047;29,6;16,7;0,5;25,6;84;1008;"Rain; Overcast"
1956-02-24;;Near Aleppo, Syria;Syrian Airways;;;Douglas DC-3;19;19;Crashed shortly after taking off 15 miles from Damascus.  Double engine failure during a thunderstorm.;36,19924;37,1637253;;;13;2,5;0,7;20,5;25;962,8;"Rain; Partly Cloudy"
1956-02-25;14:55:00;Jalkot, Pakistan;Pakistan International Airlines;Gilgit  ;Gilgit  - Islamabad;Douglas C-47B;3;3;Struck  Lash Golath Moutain while en route.;35,0729732;72,8693976;35,9208102;74,314044;3,8;2,3;11,7;9,3;98;842,7;"Heavy Rain; Overcast"
1956-03-21;;Tezpur, India;Indian Airlines;;;Douglas DC-3;21;2;An improper flare on landing caused the aircraft to bounce causing the right wing to strike the runway after which the plane veered off the runway.;26,6169571;92,7650072;;;28,5;16,7;0;9,6;31;998,6;Partly Cloudy
1956-03-28;;Largs, England;Starways;Liverpool ;Liverpool - Glasgow;Douglas C-47B;3;1;During an instrument approach at night the pilot of the cargo plane permitted the aircraft to descend below the approved safety height and this resulted in the aircraft striking the ground.;52,1814012;0,2214248;53,4071991;-2,99168;10,1;3,4;0;28,1;37;1021,6;Partly Cloudy
1956-03-31;;Indapur, India;National Air Operators;Asansol ;Asansol - Bagdogra;Douglas C-47A;3;3;The cargo plane crashed en route. A downdraft which forced down the fully loaded aircraft to the ground when it was flying under exceptionally severe weather conditions below 1000 ft. and possibly at a few hundred feet above the terrain.;18,1125305;74,9238654;23,6871297;86,9746587;39;23;0;15,8;21;948,6;Partly Cloudy
1956-03-31;;Korat ,Thailand;Military - Royal Thai Air Force;;;Douglas C-47A;18;18;;14,9747339;102,0981161;;;35,1;23,8;2,5;11,5;27;989,1;"Rain; Partly Cloudy"
1956-01-04;19:20:00;Pittsburgh, Pennsylvania;Trans World Airlines;Pittsburgh ;Pittsburgh - Newark;Martin 404;36;22;The aircraft yawed to the left and crashed shortly after takeoff after a fire warning occurred on the No.1 engine. The cause of the fire warning was a failed exhaust connector clamp in the left engine, which triggered an adjacent fire detecting unit. A windmilling left propeller, the extended landing gear, and the takeoff flaps produced sufficient drag to make the airplane lose altitude and strike the ground. An uncoordinated emergency action in a very short time available to the crew, which produced an aircraft configuration with insurmountable drag.;40,4416941;-79,9900861;40,4416941;-79,9900861;2,7;-1,3;0,2;11,7;86;984,8;"Snow; Fog; Rain; Overcast"
1956-02-04;08:10:00;Seattle, Washington;Northwest Orient Airlines;Seattle ;Seattle - Portland;Boeing 377 Stratocruiser 10-30;38;5;"The aircraft experienced extreme buffeting after taking off from Seattle. A decision was made to divert to McChord AFB but the plane continued to loose altitude and had to be ditched in Puget Sound 4.7 nautical miles southwest of Seattle. The plane sank within 15 minutes. The incorrect analysis of control difficulty which occurred on retraction of the wing flaps as a result of the flight engineer's failure to close the engine cowl flaps; the analysis having been made under conditions of urgency and within an extremely short period of time available for decision.";47,6038321;-122,330062;47,6038321;-122,330062;5,4;-3,1;1,5;11,7;97;1018,2;"Snow; Fog; Rain; Overcast"
1956-09-04;09:51:00;Skilak Lake, Alaska;Cordova Airlines;Anchorage ;Anchorage - Seward;Aero Commander  520;6;6;Crashed en route from Anchorage to Seward. The pilot's action in continuing flight during instrument weather conditions on a planned VFR flight through a mountain pass and striking a mountainside while attempting to climb out.;60,4286694;-150,3746846;61,2163129;-149,894852;14,5;8,5;0,6;9,1;90;1013,5;"Fog; Rain; Overcast"
1956-04-18;;Parintins, Brazil;Panair do Brasil;Belem ;Belem - Parintins;Consolidated PBY-5A Catalina;12;3;The plane struck an object in the water while landing and broke up.;-2,6344567;-56,7319324;-1,45056;-48,4682453;28,9;23;11,6;8;88;1007,5;"Heavy Rain; Overcast"
1956-04-30;09:30:00;London, England;Scottish Airlines;London ;London - Malta;Avro 685 York C-1;54;2;The aircraft made a sudden turn to the right while talking off from Stansted. Overcorrection by the pilot in command which caused the aircraft to veer to the right.;51,5074456;-0,1277653;51,5074456;-0,1277653;13,4;0,6;0;7,9;68;1016,4;Mostly Cloudy
1956-05-15;;Kathmandu, Nepal;Indian Airlines;;;Douglas DC-3;33;14;The aircraft touched down at an excessive speed, bounced and stalled. Go-around power was applied, but the remaining runway length was insufficient and the plane overran the end of the runway and went down a steep slope and crashed.;27,708317;85,3205817;;;24,1;17,7;12,1;6,6;50;865,1;"Heavy Rain; Mostly Cloudy"
1956-05-15;22:17:00;Orleans, Ontario, Canada;Military - Royal Canadian Air Force;;;CF-100 Mark V;2;2;The CF-100 was from the Canadian Air Defense Command which was scrambled to investigate an unidentified transport plane flying in the area. Something malfunctioned on the fighter and the jet crashed into a convent operated by the Grey Nuns of the Cross, at over 680 miles an hour, destroying the three story, 70 room convent.;45,4068372;-75,5274568;;;16,8;4,2;0;26,8;59;1004,7;Mostly Cloudy
1956-05-24;;Guatemala City, Guatemala;Aviateca;Kano ;Kano - Tripoli;Douglas DC-3;31;30;Crashed into a mountain shortly after taking off. Loss of height and airspeed caused by the aircraft encountering a thunderstorm cell which gave rise to a sudden reversal of wind direction, heavy rain, and possible downdraught conditions.;14,6416142;-90,5132836;11,9939978;8,5219738;23;15,5;14,5;8,4;100;854,3;"Heavy Rain; Overcast"
